index,result
140517,0.009057
114088,0.002937
52664,0.018779
103038,0.003409
88295,0.012646
107892,0.013049
71601,0.012227
202034,0.004787
207093,0.006454
140527,0.013775
51924,0.004961
53875,0.048688
109089,0.062462
55065,0.011089
125803,0.02262
31465,0.009358
105970,0.028338
140399,0.018086
23977,0.003743
33649,0.005323
2190,0.015809
84480,0.006126
63723,0.038616
159797,0.019482
107488,0.034205
50679,0.042423
206059,0.004919
180260,0.065628
165478,0.096255
196979,0.027009
151972,0.005845
14718,0.014507
176936,0.029231
59334,0.015631
107156,0.040412
78110,0.183401
166899,0.012865
169237,0.152551
5552,0.102988
14574,0.009682
149995,0.057498
88193,0.012614
147905,0.027138
91013,0.042153
107531,0.00712
65107,0.046941
77215,0.004479
40712,0.009672
143267,0.015079
117688,0.014446
97418,0.013477
138519,0.026009
149216,0.01582
104395,0.010664
132978,0.096873
124321,0.093453
121392,0.014113
36419,0.008986
51499,0.010759
108495,0.004979
144315,0.015864
4717,0.015901
74380,0.041362
28414,0.036424
133032,0.013949
197630,0.015526
16838,0.015664
8173,0.022096
132388,0.00739
38968,0.019289
20990,0.039876
171663,0.005638
36184,0.015794
153357,0.007976
102433,0.00279
109425,0.037195
164043,0.009644
60901,0.019057
39354,0.024182
208357,0.023908
1409,0.005412
94769,0.024361
145813,0.01336
22528,0.019211
176194,0.019712
51772,0.012469
155350,0.005367
105632,0.020798
118139,0.083839
91359,0.007356
205026,0.034027
47498,0.004089
204269,0.013977
196818,0.007176
193464,0.010293
30410,0.018797
202824,0.01545
87330,0.043966
1139,0.049337
180600,0.027417
96728,0.019477
194158,0.004432
19385,0.015794
70650,0.02103
113484,0.008305
10426,0.004804
118232,0.002879
129440,0.033879
139870,0.036698
44516,0.008917
15341,0.006387
84988,0.004213
54255,0.035905
39499,0.025205
125870,0.011308
52427,0.025095
31466,0.011
152786,0.010114
4972,0.011987
154064,0.033563
25990,0.038912
20199,0.056293
5454,0.017211
176425,0.009157
180021,0.018763
39920,0.011375
56393,0.019345
107724,0.006477
172734,0.006894
4389,0.023524
107920,0.045624
2372,0.010557
66833,0.018909
137266,0.034157
204938,0.004389
78549,0.005431
60679,0.006192
81016,0.02158
135032,0.020813
149803,0.017037
161206,0.003401
78412,0.018544
198613,0.013101
159779,0.020086
167282,0.004408
79881,0.007401
72280,0.006469
146418,0.010798
30641,0.017879
138156,0.00554
174592,0.004114
148782,0.038626
126745,0.012013
190748,0.087005
115609,0.037302
187960,0.021895
68391,0.013069
89456,0.015794
142527,0.036
163242,0.005184
184115,0.014932
167245,0.01449
110117,0.008012
189399,0.033417
96901,0.043431
41520,0.14193
74992,0.023092
206620,0.017105
114584,0.016893
70317,0.008812
27126,0.015885
42256,0.014764
112704,0.003165
208041,0.032694
176207,0.002559
15107,0.003158
4388,0.022689
119517,0.012564
42380,0.012188
118951,0.008115
208696,0.042753
6434,0.009851
74000,0.021369
103256,0.018381
92213,0.016449
103501,0.011089
75743,0.005915
85738,0.05229
150769,0.022463
83273,0.012819
117261,0.029408
185199,0.008397
88591,0.059565
202842,0.0282
5200,0.008537
120358,0.017757
1552,0.017236
28598,0.022547
167072,0.031174
15259,0.022022
192,0.007732
199587,0.005356
135793,0.002966
162131,0.033238
173873,0.007538
131638,0.030947
84994,0.00678
122912,0.005173
154661,0.006727
77235,0.007419
134762,0.021404
106869,0.022916
115961,0.007576
50884,0.066657
68402,0.023781
6439,0.02097
2842,0.006938
90790,0.015039
195996,0.005344
27284,0.010564
13626,0.018893
202804,0.05895
157763,0.041559
125136,0.012211
113412,0.012748
11445,0.099642
136692,0.018475
80873,0.029877
179091,0.001863
113709,0.00704
188097,0.006032
170842,0.024346
103523,0.017821
98026,0.006312
88002,0.001541
137025,0.02859
150940,0.009291
50306,0.003388
5210,0.003242
72070,0.028179
136388,0.04684
137935,0.045786
83870,0.029392
146807,0.009922
189496,0.00787
122983,0.003857
86838,0.026389
168527,0.007718
117167,0.004787
182667,0.015688
185901,0.021706
151884,0.003043
187767,0.003576
150335,0.012892
46373,0.1015
85965,0.015961
153830,0.060523
45709,0.004119
140578,0.009819
143166,0.014346
170026,0.004631
120449,0.028591
131233,0.009167
156478,0.067328
172918,0.009241
174284,0.014319
201608,0.009672
150395,0.004816
31319,0.003248
173747,0.010323
62590,0.005624
2014,0.019506
97500,0.044093
170694,0.024008
168409,0.020135
444,0.013106
95259,0.020506
151228,0.035855
166933,0.021542
131192,0.022212
149199,0.001085
29950,0.007886
195562,0.013227
205533,0.007319
58450,0.007354
140245,0.004804
125185,0.016825
92557,0.027255
186652,0.028764
106780,0.103185
3921,0.003483
107760,0.025893
16695,0.02202
80863,0.070895
15328,0.012206
122202,0.00431
90372,0.003141
165660,0.025627
62482,0.001955
163340,0.004531
72051,0.014567
183566,0.008371
193729,0.00916
90579,0.012252
107229,0.019154
11602,0.014975
186371,0.012964
135747,0.028808
91364,0.00716
189989,0.011567
77665,0.017919
44095,0.007662
1445,0.016876
90803,0.009331
73558,0.01227
73655,0.038975
182076,0.009127
154428,0.005482
33453,0.004816
136108,0.013688
47746,0.024626
48350,0.013903
77482,0.008141
158653,0.035902
30673,0.016365
117802,0.007544
79806,0.020157
136578,0.007891
150888,0.012474
188790,0.011867
47019,0.051545
53775,0.002744
198507,0.013424
132870,0.036546
59460,0.004787
79397,0.00838
101007,0.012798
16104,0.00985
133692,0.014029
41872,0.006385
104496,0.008181
148074,0.013325
172960,0.023405
196125,0.047018
197082,0.042423
161634,0.007763
126251,0.003185
142466,0.014518
179524,0.012037
184309,0.016886
15691,0.017761
186416,0.009426
64838,0.003185
55753,0.02395
61956,0.007377
160561,0.012433
73083,0.018442
106224,0.002937
5748,0.008223
149647,0.032907
51566,0.005672
171356,0.019794
141531,0.032156
147071,0.029713
143513,0.011567
25271,0.006671
172031,0.013019
98701,0.033117
71272,0.021142
187045,0.011708
156263,0.006969
196265,0.008294
11122,0.007762
88108,0.013837
140062,0.01224
169651,0.009927
40286,0.021531
134791,0.014287
178343,0.01106
186952,0.016406
25824,0.006187
176804,0.005247
49341,0.007645
60405,0.011566
158874,0.015411
90260,0.020396
143549,0.047053
83038,0.004776
71262,0.011877
195162,0.021587
152754,0.012563
121831,0.04086
180637,0.019317
207041,0.009498
186437,0.009385
151656,0.020034
159920,0.044625
154512,0.083464
68906,0.002655
135638,0.001791
46570,0.004877
102426,0.008086
184899,0.004075
38321,0.013185
31233,0.041839
116715,0.020047
57580,0.01442
57978,0.028218
70928,0.033291
185875,0.003723
91883,0.004823
28082,0.134082
129126,0.003303
164242,0.012154
146365,0.005224
13336,0.010881
118190,0.042352
26119,0.008242
17455,0.03373
173514,0.01598
94632,0.006246
195556,0.011364
136695,0.022194
165400,0.026084
47300,0.007209
5224,0.03653
178215,0.033423
74121,0.018446
151159,0.01176
46968,0.012627
172250,0.00623
182504,0.013039
4119,0.026999
175683,0.016877
101623,0.012801
207226,0.025076
129051,0.022106
74546,0.002633
43845,0.047526
193307,0.003242
6322,0.011364
59060,0.074965
22146,0.025358
168361,0.041191
28700,0.053523
41568,0.004738
124087,0.015016
97875,0.012193
195264,0.014319
138148,0.019713
170527,0.01911
94246,0.011031
59932,0.024923
170503,0.033464
9178,0.108639
27614,0.006624
184632,0.006515
169254,0.00223
195743,0.010175
103476,0.069279
53925,0.007902
98220,0.036501
120021,0.003736
153483,0.032252
56596,0.181833
188406,0.045907
158905,0.016237
3454,0.00655
75852,0.040573
163909,0.066049
12529,0.00967
106349,0.004278
1283,0.055883
35870,0.010099
75891,0.006309
89785,0.02169
7353,0.024307
73878,0.016049
170673,0.014755
150494,0.011621
133944,0.005095
151862,0.068855
13049,0.014178
8421,0.009967
131687,0.008115
116305,0.042293
178725,0.005601
53364,0.006476
148804,0.066277
151861,0.004064
148280,0.016131
120767,0.013325
120093,0.024022
56634,0.021863
46992,0.014871
13704,0.008652
194435,0.027098
86993,0.006888
192802,0.01317
190304,0.039869
17658,0.012119
128208,0.041604
34498,0.00169
85803,0.00567
199081,0.004785
90845,0.014311
181227,0.077989
50811,0.018378
194302,0.004986
79342,0.029211
130278,0.018792
200684,0.004672
108052,0.011844
51869,0.00527
47981,0.024043
55745,0.005466
116471,0.007925
186270,0.005501
2811,0.022951
86341,0.02453
686,0.005682
26633,0.010758
73506,0.011954
158999,0.008241
81598,0.038164
108461,0.002473
5245,0.002664
10211,0.005699
201743,0.009808
86798,0.158314
123653,0.077272
57193,0.037842
9952,0.035163
51671,0.025218
108897,0.017828
190260,0.075418
24389,0.013074
154733,0.017978
207933,0.006471
49965,0.018822
99215,0.00573
1117,0.013207
49857,0.006496
23022,0.009473
135854,0.002893
9654,0.004339
94826,0.029729
171858,0.016923
105898,0.057798
20877,0.011082
189317,0.004342
183668,0.005586
186112,0.022473
151416,0.082653
50507,0.03373
8593,0.00894
34873,0.0252
192752,0.020893
99837,0.00877
167480,0.004754
11073,0.035757
8363,0.040162
173141,0.052453
177103,0.014065
105351,0.004249
189394,0.042693
142700,0.003858
134103,0.005934
83337,0.012491
8606,0.005887
163610,0.003867
59550,0.044575
90861,0.023228
48088,0.009026
184865,0.042799
92201,0.011684
129953,0.15371
56334,0.028894
175948,0.01079
40738,0.011668
107448,0.021022
50988,0.008629
15895,0.004817
122477,0.008601
154303,0.013719
25676,0.01183
133203,0.057228
53919,0.010722
28311,0.022091
200756,0.012692
93442,0.02186
32100,0.025082
66993,0.008325
159637,0.009832
136325,0.01565
60911,0.026153
2486,0.010339
28041,0.006566
83896,0.064178
61756,0.004554
195753,0.003234
156856,0.041538
69171,0.024762
12643,0.017182
59725,0.021056
41477,0.012885
156944,0.004091
178030,0.005775
114426,0.016275
127955,0.011889
192202,0.046507
84935,0.014957
129363,0.042352
49405,0.016728
158420,0.019777
57276,0.013839
130665,0.017724
72542,0.003751
50346,0.146453
143555,0.02589
179788,0.004349
192677,0.021848
152501,0.056635
114662,0.014054
128874,0.014044
59766,0.010298
64816,0.029795
170674,0.005431
36113,0.025754
185649,0.011575
80768,0.00736
204500,0.021629
141003,0.023888
32714,0.011424
206877,0.018619
6530,0.003993
134360,0.001088
140294,0.026768
170991,0.008276
111146,0.007274
182550,0.008392
163857,0.051559
91698,0.039551
143522,0.009736
177412,0.070152
127651,0.022612
192635,0.01552
12482,0.017742
23719,0.005519
37000,0.006405
44118,0.012546
132301,0.008211
84858,0.033916
20022,0.032746
13468,0.004296
43204,0.015857
111282,0.010195
136120,0.003494
128624,0.004804
13568,0.011798
16471,0.11526
88385,0.013227
77795,0.010333
92130,0.016433
125287,0.028523
171724,0.014828
65308,0.035885
93942,0.037098
137876,0.026777
104600,0.006626
180146,0.004755
76852,0.005364
147035,0.00798
6906,0.020325
145377,0.070314
154801,0.088314
42772,0.015769
168217,0.003416
130279,0.013846
10238,0.029537
170602,0.004782
44848,0.014766
3113,0.036648
80560,0.015858
106722,0.00648
24725,0.006738
98835,0.017707
112734,0.019913
40833,0.021309
111219,0.007439
71914,0.012352
133886,0.003312
157248,0.005493
145089,0.028273
177933,0.007544
164096,0.016406
199985,0.008227
20395,0.019018
10958,0.003475
87165,0.022424
171625,0.022333
191129,0.03668
130289,0.005896
198351,0.002869
87650,0.006164
204052,0.005491
49738,0.025825
96959,0.011147
192520,0.005711
6917,0.016131
140871,0.019119
154795,0.014412
207265,0.007489
174941,0.045037
71963,0.020959
208035,0.021548
61062,0.011897
80310,0.019317
89507,0.019356
115124,0.009197
198424,0.125779
77628,0.016321
117495,0.006761
97674,0.008169
155667,0.00135
116681,0.003977
148363,0.050667
178938,0.009791
194538,0.007167
53527,0.009633
99779,0.022136
31187,0.004823
20529,0.025372
81234,0.021136
54976,0.016948
164420,0.049982
73485,0.006849
134926,0.011722
176654,0.008387
87179,0.035354
44824,0.014958
176030,0.01196
27479,0.009652
73880,0.011427
23050,0.025155
146884,0.010724
90844,0.003659
17872,0.016438
81600,0.006518
123467,0.00614
123769,0.018409
160057,0.026811
100419,0.006465
8094,0.01627
119423,0.061691
59874,0.005851
146778,0.061946
184579,0.020615
31708,0.033598
184665,0.015703
149520,0.014565
162846,0.02977
14955,0.007471
97065,0.044908
190175,0.01571
156278,0.034607
7481,0.004441
166153,0.008634
131901,0.0321
12894,0.00771
62122,0.011988
87190,0.020184
201366,0.009468
14744,0.005889
3031,0.075643
88036,0.006387
57534,0.003021
31621,0.011166
57744,0.017211
163167,0.012346
67264,0.055067
117792,0.034804
195841,0.015034
108677,0.008917
160980,0.007646
124749,0.004582
98435,0.020515
106241,0.028667
82508,0.031818
113103,0.007354
150651,0.004815
15148,0.006406
175352,0.016648
206258,0.050715
73123,0.012744
169764,0.021413
30503,0.009426
109889,0.149301
184512,0.026583
41701,0.066312
133608,0.007272
114897,0.042882
93558,0.01822
38241,0.012671
1755,0.003461
37215,0.011899
40216,0.005048
74116,0.009661
82985,0.008921
17060,0.021571
184408,0.021853
60834,0.028401
99134,0.050926
171011,0.021258
120854,0.018823
199937,0.016948
17226,0.041224
191499,0.011726
24447,0.010356
29727,0.006195
60339,0.008699
27025,0.00566
6259,0.02001
74784,0.037924
109853,0.017633
68158,0.013549
119828,0.005385
84563,0.023924
26689,0.011592
162233,0.013777
91726,0.013854
196226,0.007709
194646,0.017921
3450,0.0103
131216,0.009736
152001,0.027518
143211,0.01835
83742,0.007732
127332,0.029113
91318,0.008201
46737,0.056219
205446,0.019085
98277,0.016034
131911,0.063763
134664,0.018143
4270,0.022111
26729,0.004064
199497,0.026696
6678,0.131299
165676,0.016308
84097,0.025216
50597,0.002532
40789,0.018268
154383,0.07147
56971,0.007821
113693,0.00494
185433,0.005771
116496,0.018248
47201,0.018575
54878,0.015417
153966,0.012428
123327,0.005803
143729,0.043657
188990,0.009635
55710,0.007875
79167,0.020045
129292,0.081419
153027,0.007306
35053,0.030565
62277,0.132742
169607,0.011938
192128,0.112182
201935,0.011309
157029,0.039625
62508,0.006456
157911,0.005082
178176,0.030936
149915,0.016317
103929,0.00593
50512,0.008463
106639,0.002561
124852,0.013645
112880,0.022867
164005,0.020879
141879,0.003717
153925,0.043494
153041,0.018857
86033,0.02001
191439,0.011404
90352,0.025039
104157,0.009293
203357,0.031749
17922,0.01003
167397,0.018394
148039,0.136913
207235,0.015626
40870,0.017425
35219,0.004678
139831,0.001241
981,0.015412
195897,0.008163
11951,0.028179
115949,0.009223
168424,0.00227
138523,0.011876
17778,0.019713
44986,0.011113
184451,0.02278
174695,0.005477
190211,0.003969
17383,0.04652
91156,0.023413
126039,0.009391
61230,0.004516
122177,0.010232
45935,0.015565
51442,0.02862
63924,0.029514
61897,0.004822
78875,0.015559
54564,0.007667
146804,0.072847
60540,0.075177
143939,0.003331
155200,0.054535
136639,0.007212
90936,0.017709
28350,0.010986
44243,0.020599
70035,0.114622
142459,0.020057
183492,0.022781
9223,0.004796
82156,0.0359
54158,0.062033
74229,0.027812
99446,0.004754
183012,0.015482
145114,0.042241
206671,0.030305
136450,0.011621
78682,0.001166
87521,0.015417
123781,0.024607
122219,0.008594
168776,0.024104
128970,0.012921
189147,0.026891
130724,0.005492
95244,0.011264
155910,0.092152
181377,0.006351
17898,0.013552
162659,0.014279
115168,0.030832
15444,0.007505
38005,0.008421
155410,0.007873
164405,0.00798
26765,0.00578
32951,0.013295
170246,0.00811
52642,0.01823
133586,0.005494
57482,0.003601
131874,0.024115
81124,0.006814
127370,0.030966
20451,0.011254
175340,0.00304
39446,0.004269
67749,0.041373
82739,0.013709
89760,0.015115
76985,0.008174
186007,0.011659
150428,0.011244
203380,0.004456
193238,0.008118
160601,0.019154
27370,0.02138
4394,0.02736
128780,0.018797
76014,0.009801
192676,0.005074
19890,0.005416
101497,0.007755
53745,0.005792
126553,0.047059
38619,0.012002
205696,0.005774
44615,0.002151
116397,0.059945
149545,0.012819
199344,0.074213
99005,0.041149
191645,0.010281
65310,0.035885
14377,0.020609
11527,0.085497
29267,0.083156
67819,0.03307
103224,0.005074
57701,0.009142
30102,0.004967
134663,0.017769
140929,0.033764
196510,0.005271
21372,0.017593
44156,0.018008
199045,0.0038
165722,0.021906
176754,0.023791
89955,0.013557
161011,0.018936
171669,0.012458
45000,0.053386
135617,0.009049
44371,0.010862
51658,0.009277
22246,0.012688
194987,0.044843
139550,0.021696
202693,0.025463
122590,0.005186
62092,0.013248
109777,0.008411
75334,0.035416
133315,0.008387
78283,0.016739
131404,0.004042
196312,0.045411
115870,0.006536
192256,0.037985
178728,0.021951
43718,0.00223
194783,0.044217
55476,0.019683
130582,0.002787
207290,0.05914
193260,0.019199
82638,0.006046
57931,0.00543
75019,0.015135
64801,0.011421
54281,0.006232
2681,0.122475
16201,0.017258
11515,0.013809
29577,0.126881
71400,0.011064
203742,0.029309
149622,0.045118
172945,0.061984
182286,0.021293
145423,0.000859
41097,0.035138
110295,0.123247
205248,0.124587
133591,0.00083
198289,0.008279
7057,0.005987
12003,0.08654
73554,0.045624
98499,0.016963
72837,0.012744
86458,0.003545
13012,0.013487
186855,0.01451
10613,0.011265
84357,0.162466
56318,0.00414
192989,0.013834
117427,0.020922
96207,0.015162
61254,0.021335
2314,0.011165
42158,0.006575
46938,0.155808
78,0.012253
119432,0.005067
24216,0.040419
12571,0.021769
136610,0.014456
169168,0.028165
168128,0.01146
139604,0.099359
185990,0.012307
132247,0.021114
105425,0.004571
91309,0.007549
109801,0.017743
147397,0.037664
16442,0.042879
111193,0.010803
85952,0.01835
14673,0.060488
26613,0.083097
83232,0.003318
194780,0.009416
118838,0.007292
158207,0.040956
171327,0.017121
143440,0.007804
110360,0.017027
156682,0.008733
117692,0.008219
150403,0.004886
98677,0.005876
76283,0.010507
195182,0.013809
70910,0.001597
143425,0.011513
186128,0.011902
140318,0.038646
37874,0.02197
195281,0.013744
113978,0.006672
7525,0.009054
197805,0.013846
35438,0.008268
10264,0.01523
177302,0.0298
38711,0.006844
155409,0.013105
102205,0.001918
15001,0.002288
5429,0.004283
174477,0.011639
121818,0.00687
56073,0.011433
118437,0.012124
161716,0.023925
123050,0.016393
43014,0.025642
92104,0.002281
153185,0.022459
22025,0.098943
110968,0.007953
183364,0.031435
116314,0.025671
200867,0.005915
113631,0.002484
90424,0.091878
179448,0.056164
149738,0.016844
181460,0.011324
160227,0.005926
71946,0.007247
23455,0.00939
9074,0.031441
165450,0.055262
86286,0.04919
102737,0.01929
45526,0.004553
85955,0.007972
138404,0.017795
175772,0.040806
40929,0.007437
132994,0.050426
1122,0.026364
157965,0.005689
180592,0.02244
206665,0.004203
90549,0.022924
76724,0.031631
70940,0.016486
153944,0.026205
81939,0.017959
80186,0.012116
184234,0.010644
60045,0.001076
46852,0.029376
177987,0.088626
177174,0.019689
201843,0.004678
201301,0.016631
144302,0.009233
178677,0.00408
165433,0.01367
16364,0.00668
34850,0.024851
149028,0.014974
136855,0.005041
137010,0.040023
45357,0.030334
7545,0.005798
130218,0.028929
47627,0.038616
163613,0.028545
120073,0.0137
65863,0.012988
138420,0.022934
183690,0.111607
67063,0.043966
207879,0.005887
175673,0.013382
101632,0.00868
117372,0.012557
165758,0.021761
27682,0.010396
136189,0.025109
82786,0.00389
15269,0.002236
73808,0.028979
154736,0.043508
9357,0.024781
141438,0.00387
100510,0.007748
88285,0.004715
19696,0.004949
128859,0.016203
27611,0.02111
155266,0.020088
104918,0.006975
21113,0.006147
182647,0.009081
189379,0.02814
86725,0.010412
38961,0.008222
204693,0.006979
60439,0.023499
115925,0.019786
10705,0.006051
104249,0.051992
65137,0.028797
136306,0.014114
159788,0.029857
149900,0.003669
140013,0.031382
70198,0.007871
6005,0.048591
26685,0.012181
173977,0.022877
99699,0.03109
99948,0.004816
118479,0.024529
135489,0.039807
72576,0.025442
101413,0.009722
114769,0.008388
180164,0.109125
78486,0.035686
114715,0.011294
178402,0.011727
148298,0.007052
186760,0.020053
29247,0.016308
55459,0.003576
174598,0.012955
206847,0.036448
113126,0.01474
46525,0.015267
182272,0.008279
41281,0.016292
138258,0.001677
163215,0.006279
12830,0.016652
112389,0.068876
91917,0.005021
23877,0.016246
1776,0.014503
17292,0.049017
66090,0.002684
127520,0.050487
198020,0.015313
63817,0.03447
207062,0.004787
38987,0.038066
134978,0.015987
121485,0.026199
151071,0.008148
187065,0.003319
38939,0.030513
15847,0.005696
156210,0.012671
193677,0.040835
97110,0.011364
30071,0.097017
41804,0.026342
187318,0.022965
83446,0.024437
44476,0.005738
14188,0.056173
96206,0.005392
10581,0.01246
119300,0.199408
177048,0.041282
36717,0.000859
122278,0.023132
17678,0.003628
35267,0.0188
14742,0.006351
75073,0.01805
30472,0.003256
201092,0.018011
92552,0.019881
22562,0.012906
3787,0.097097
74137,0.021461
62707,0.054481
31064,0.012357
43015,0.024629
25621,0.012674
4420,0.005022
66979,0.049464
197816,0.021394
162228,0.019492
142715,0.002981
74902,0.024288
117017,0.016665
171886,0.035913
120151,0.028295
63420,0.020373
94926,0.031825
148239,0.029072
4104,0.090985
27644,0.04
168523,0.012702
59015,0.057505
178274,0.016169
6403,0.010708
67865,0.016708
103779,0.009029
75047,0.003327
30723,0.008121
183880,0.064924
192933,0.014369
198373,0.021318
123846,0.015806
62423,0.007889
47676,0.022802
33014,0.008613
176170,0.008468
113444,0.023489
147500,0.008354
111053,0.014209
139572,0.057145
204055,0.029169
64764,0.02467
3520,0.066905
147754,0.009469
104597,0.012776
77519,0.020398
171155,0.044424
155876,0.016292
150039,0.143288
10620,0.012227
81855,0.043964
161684,0.006611
35353,0.016932
53219,0.017381
72263,0.059384
187347,0.018891
113887,0.03825
123305,0.015752
163671,0.015973
152603,0.012663
38082,0.017411
2541,0.011249
134166,0.005307
22220,0.011672
28069,0.012725
183176,0.011621
81415,0.023732
38672,0.010567
66992,0.007205
173219,0.060044
11762,0.006786
185699,0.016647
51252,0.007577
129341,0.024298
207898,0.032429
160577,0.008165
197012,0.020398
65776,0.010407
40565,0.049025
174875,0.029376
69040,0.020506
185327,0.024584
35099,0.008174
100051,0.015005
20989,0.01272
40956,0.005898
8994,0.018613
107722,0.11495
191290,0.004365
188048,0.024341
14300,0.006801
195405,0.008674
75502,0.017575
187950,0.011966
40958,0.037397
32754,0.029283
142831,0.003913
172105,0.028288
141938,0.023891
145187,0.035783
11852,0.00135
23558,0.006699
208269,0.039555
89804,0.033125
88052,0.004699
130736,0.04176
144506,0.052756
157116,0.005796
37409,0.017002
163791,0.031141
196954,0.017059
4576,0.04021
27805,0.068957
119382,0.021451
58770,0.119865
170583,0.04417
132245,0.003662
79892,0.002473
161060,0.009385
154115,0.017174
46645,0.02593
49553,0.0048
134397,0.170679
82298,0.011178
194970,0.037901
57070,0.018543
165910,0.017287
118801,0.05603
7364,0.013546
139670,0.003303
111047,0.016437
169617,0.035929
74991,0.023514
174853,0.024777
199258,0.018498
117807,0.023254
146765,0.016806
17150,0.019683
46077,0.004091
198600,0.016277
129549,0.0162
63344,0.009443
170929,0.015427
200443,0.016303
162318,0.01274
138901,0.011228
127699,0.027022
158352,0.010851
200660,0.0048
40157,0.084122
59716,0.022678
18049,0.007125
124500,0.025058
167690,0.009603
114147,0.004473
43447,0.002236
182937,0.004075
29058,0.035492
139851,0.026823
41643,0.021509
49411,0.012836
93508,0.009433
156361,0.005672
187413,0.020487
196669,0.004375
89211,0.043674
179225,0.006419
52486,0.017034
97053,0.064948
26656,0.008304
138513,0.031964
142234,0.026297
70837,0.004937
82153,0.019248
123949,0.010952
109254,0.036516
67567,0.020921
176272,0.035538
133044,0.080057
135293,0.012009
29730,0.012179
157444,0.009389
129202,0.002253
72389,0.013227
70724,0.011831
169153,0.01808
106776,0.004827
181255,0.024629
196313,0.013389
144000,0.008443
13709,0.009896
80208,0.008227
161022,0.014616
149366,0.030559
138064,0.004837
132298,0.004556
205689,0.017557
120399,0.093499
1478,0.0613
87612,0.004302
68960,0.015673
53246,0.012892
135759,0.00889
44793,0.044905
200251,0.088715
31222,0.028637
130845,0.051359
107152,0.034473
165033,0.01693
207737,0.00733
121444,0.025826
208440,0.039993
93302,0.002726
130729,0.042232
82376,0.072572
166796,0.009255
130077,0.005816
90771,0.060825
123635,0.015859
174310,0.043838
12155,0.013979
190442,0.004086
98997,0.014369
25765,0.019528
119922,0.016638
88630,0.011777
82478,0.018785
156411,0.020101
131399,0.00378
137529,0.020715
137957,0.005532
133209,0.027914
8114,0.000701
99159,0.014146
7752,0.007256
115710,0.008922
132780,0.012661
176940,0.018741
32550,0.025549
203150,0.023682
99361,0.020487
95980,0.032625
178573,0.016303
72038,0.134488
194779,0.125674
193510,0.0307
91701,0.096556
162712,0.016589
25445,0.006935
130657,0.024658
47370,0.002217
56371,0.008598
174934,0.009885
190972,0.005168
114821,0.018901
188939,0.008129
135080,0.041693
144327,0.016073
48358,0.016216
8730,0.012152
45007,0.01247
201274,0.054643
18511,0.025643
138493,0.013185
34441,0.019758
24316,0.01414
202665,0.012226
137759,0.005192
89959,0.005475
8962,0.027571
161153,0.012397
22208,0.01515
94045,0.028035
133899,0.039516
5629,0.012514
64170,0.009262
165021,0.021739
29009,0.009841
66953,0.006075
179376,0.001566
48026,0.012661
26208,0.028738
63724,0.018802
194795,0.011047
107034,0.030382
167481,0.017238
11183,0.004889
77291,0.020398
88892,0.004668
175419,0.029687
6546,0.004684
141361,0.023419
77509,0.00798
10729,0.005848
161527,0.027329
143079,0.029457
62964,0.021148
140609,0.015009
85857,0.031802
139396,0.00956
96030,0.008466
137672,0.031895
174217,0.014809
35952,0.045948
100774,0.014416
98351,0.006192
34448,0.016527
109207,0.032781
91627,0.026508
194427,0.028821
198036,0.058875
164098,0.021224
189198,0.004337
113804,0.023438
132117,0.009947
36233,0.048509
62042,0.018533
176355,0.014485
144230,0.070599
100170,0.016684
96053,0.03978
138161,0.005175
130106,0.010462
200673,0.148602
208991,0.017967
51238,0.012584
140535,0.016236
78917,0.008977
181637,0.020044
144881,0.028345
88144,0.017269
80236,0.02135
181704,0.005973
39698,0.005956
45222,0.054416
157501,0.045452
78832,0.013809
113203,0.010651
156613,0.005702
16015,0.013941
127467,0.017775
21399,0.007553
208570,0.009511
150563,0.009963
62348,0.016121
198055,0.103731
101778,0.042592
142490,0.020304
194105,0.013026
82724,0.071133
7679,0.013206
48630,0.007507
148292,0.00721
118706,0.008703
66641,0.042201
96038,0.013171
188446,0.08725
193057,0.017689
2625,0.022959
101803,0.061907
97301,0.103856
63024,0.033032
196192,0.037005
146870,0.006724
119248,0.022144
71547,0.011259
32691,0.01968
192230,0.011698
179350,0.005323
164671,0.068541
14133,0.044252
149943,0.030848
83638,0.04611
33552,0.005209
110221,0.00094
133396,0.012037
198320,0.003332
170623,0.016121
88310,0.007043
26227,0.020949
69724,0.006417
172853,0.007072
94145,0.021003
127659,0.029985
129237,0.00759
202650,0.004075
4867,0.009977
2397,0.035299
103692,0.01785
125762,0.009441
48455,0.011441
90712,0.018863
85393,0.011852
107608,0.00457
173967,0.01592
84180,0.007021
52734,0.048834
77476,0.055032
108823,0.005706
158406,0.003212
189166,0.001068
67060,0.04668
189791,0.012361
80772,0.005587
80808,0.024604
90060,0.033349
43206,0.01704
171778,0.038228
55175,0.010346
86178,0.01555
139810,0.004048
185986,0.020468
22933,0.006154
86089,0.008223
130800,0.013391
176167,0.005348
110074,0.022797
92316,0.005405
153112,0.005903
201878,0.008063
107609,0.015205
114449,0.00894
193654,0.021885
204803,0.16758
50640,0.007579
143998,0.023865
83353,0.009224
176986,0.003751
102644,0.01559
208587,0.034812
48204,0.025508
52070,0.015875
58466,0.003804
32050,0.005064
171670,0.081645
2404,0.022121
59055,0.005411
165839,0.027988
44832,0.007821
46507,0.003242
10199,0.033513
79444,0.024789
131816,0.014825
87604,0.020219
182867,0.014893
53580,0.146482
10602,0.017679
67639,0.002464
92971,0.023889
184444,0.004196
185268,0.034538
34285,0.096906
